st_code,di_code,districts,state,mean_monthly_avg_rd_MD,mean_monthly_avg_rd_MN,prep_year,precip_sum_mm,precip_mean_mm,mean_tmax
10,218,saran,bihar,2.005747011,1.92040143,2024,239.9782715,47.9956543,30.83948975
3,608,sas nagar (sahibzada ajit singh nagar),punjab,7.878133152,7.71857005,2024,26.9352169,26.9352169,28.86945152
27,494,satara,maharashtra,1.035665513,0.974444198,2024,1097.473999,68.59212494,29.9865361
23,426,satna,madhya pradesh,1.26711681,1.255009624,2024,545.1533813,49.5593983,30.77474239
8,113,sawai madhopur,rajasthan,0.978344131,0.947532614,2024,332.7941895,47.54202706,31.42659505
23,427,sehore,madhya pradesh,0.966178238,0.961726688,2024,468.122467,58.51530838,30.64492289
14,257,senapati,manipur,0.474812026,0.469979164,2024,203.2692261,101.634613,23.06576538
23,428,seoni,madhya pradesh,0.660301804,0.646950292,2024,966.6842041,74.36032339,30.38739014
16,653,sepahijala,tripura,1.154925565,1.135323803,2024,99.70080566,99.70080566,30.02162933
15,268,serchhip,mizoram,0.427156569,0.403967392,2024,179.8628845,89.93144226,26.54039001
7,671,shahadra,delhi,44.52308068,44.1315901,2024,42.06635284,42.06635284,30.09608841
23,429,shahdol,madhya pradesh,0.818191143,0.822525514,2024,471.8640137,58.98300171,30.04088713
3,40,shahid bhagat singh nagar,punjab,2.0321927,2.00107465,2024,28.89740944,28.89740944,29.47791835
9,180,shahjahanpur,uttar pradesh,1.400459624,1.384030714,2024,391.5592651,48.94490814,30.07273211
23,430,shajapur,madhya pradesh,0.955045257,0.933652886,2024,286.3843079,57.27686157,30.49848502
9,660,shamli,uttar pradesh,1.939022166,1.922594721,2024,39.51311111,39.51311111,29.56140137
10,219,sheikhpura,bihar,1.869997717,1.854194832,2024,41.41628647,41.41628647,30.59094493
10,220,sheohar,bihar,1.510320024,1.451493948,2024,56.77293015,56.77293015,30.6854187
23,431,sheopur,madhya pradesh,0.630093121,0.62625104,2024,444.8200684,55.60250854,30.85695975
12,725,shi yomi,arunachal pradesh,0.296289377,0.27835977,2024,616.8953857,123.3790771,12.62594604
2,23,shimla,himachal pradesh,0.6170157,0.640590377,2024,495.1152344,55.01280382,15.92893982
29,547,shivamogga,karnataka,0.794404926,0.726991016,2024,1256.904053,104.7420044,28.65056864
23,432,shivpuri,madhya pradesh,0.802906623,0.760945239,2024,1001.563354,62.59770966,30.53450061
9,181,shrawasti,uttar pradesh,1.057515987,1.050506329,2024,181.5674438,60.52248128,29.58220863
1,625,shupiyan,jammu & kashmir,0.928534885,0.945593576,2024,124.9031677,124.9031677,14.34805679
12,679,siang,arunachal pradesh,0.351399765,0.333194611,2024,781.5778809,156.3155762,20.22952779
18,300,sibsagar,assam,1.280287491,1.376268091,2024,232.9329529,116.4664764,28.19445365
9,182,siddharthnagar,uttar pradesh,1.260107838,1.386936274,2024,196.4331665,65.47772217,30.38062541
36,692,siddipet,telangana,1.428729525,1.354953406,2024,228.1407318,57.03518295,31.30744817
23,433,sidhi,madhya pradesh,0.913400855,0.886913995,2024,402.0055237,57.42936053,30.34291705
8,114,sikar,rajasthan,1.416784806,1.390456702,2024,312.280304,28.38911854,31.10643592
20,342,simdega,jharkhand,0.528580196,0.538477444,2024,486.5697021,60.82121277,30.31217194
27,495,sindhudurg,maharashtra,0.534941511,0.503733148,2024,1315.76416,146.1960178,29.58491067
23,638,singrauli,madhya pradesh,1.533887817,1.476264437,2024,406.8088379,58.11554827,30.27052116
2,24,sirmaur,himachal pradesh,0.822665436,0.846761035,2024,327.3011475,65.46022949,24.13712616
8,115,sirohi,rajasthan,0.990872418,0.955621941,2024,198.4617615,24.80772018,31.32261029
6,74,sirsa,haryana,1.449720394,1.463631841,2024,83.47642517,13.91273753,31.51154785
10,221,sitamarhi,bihar,1.584979127,1.539845311,2024,175.4202881,58.47342936,30.66899278
9,183,sitapur,uttar pradesh,1.243416455,1.237880606,2024,481.4567261,53.49519179,30.3171285
33,585,sivaganga,tamil nadu,0.969018586,0.969675603,2024,175.8396759,58.6132253,33.17770996
10,222,siwan,bihar,1.602927886,1.543495755,2024,168.4888763,56.16295878,30.91521835
2,25,solan,himachal pradesh,1.848830246,1.870513172,2024,104.9963455,34.99878184,25.90689697
27,496,solapur,maharashtra,1.518465628,1.381652569,2024,1360.494629,61.84066495,32.2137639
9,184,sonbhadra,uttar pradesh,1.173944396,1.114002448,2024,502.3017883,62.78772354,30.47591824
6,75,sonipat,haryana,3.488349867,3.481906234,2024,115.6617508,38.55391693,30.10685591
18,301,sonitpur,assam,0.911500062,0.88947326,2024,345.0562134,115.0187378,27.55208079
7,83,south,delhi,20.81762802,20.58833821,2024,42.50848389,42.50848389,30.4981041
11,227,south,sikkim,0.743920026,0.686481598,2024,193.2966919,193.2966919,18.8345108
35,602,south andaman,andaman & nicobar,0.398396622,0.34182242,2024,390.9403076,97.7350769,28.577036
7,670,south east,delhi,36.33942356,36.32319811,2024,42.50848389,42.50848389,30.38107491
17,277,south garo hills,meghalaya,0.542472603,0.52109647,2024,385.8968506,128.6322835,27.81495013
30,552,south goa,goa,1.750912633,1.571718673,2024,479.5332947,159.8444316,29.08499527
18,707,south salmara mancachar,assam,0.982441656,0.948358286,2024,113.4630508,113.4630508,29.36987305
16,271,south tripura,tripura,0.865796979,0.794975428,2024,85.05630493,85.05630493,30.04341507
19,304,south twenty-four parganas,west bengal,1.462964652,1.402236865,2024,823.163208,74.83301891,29.6358713
7,84,south west,delhi,18.26726204,18.14069573,2024,39.27446365,39.27446365,30.58689117
17,663,south west garo hills,meghalaya,0.897167599,0.887575265,2024,82.98876953,82.98876953,29.04638672
17,658,south west khasi hills,meghalaya,0.472767692,0.460318133,2024,331.3753357,165.6876678,25.39485168
3,39,sri muktsar sahib,punjab,1.54812086,1.526026548,2024,56.15103912,18.71701304,30.94727478
28,519,srikakulam,andhra pradesh,0.952187893,0.895616114,2024,527.2751465,52.72751465,30.65303733
1,13,srinagar,jammu & kashmir,8.085372465,7.699391645,2024,91.18547058,91.18547058,15.15391922
27,483,sub urban mumbai,maharashtra,27.72997047,26.19802196,2024,69.04328918,69.04328918,29.56499863
21,372,subarnapur,odisha,0.776540923,0.767010921,2024,274.9119873,68.72799683,31.86921105
22,642,sukma,chhattisgarh,0.440328791,0.447143242,2024,555.5623779,79.36605399,31.80292087
9,185,sultanpur,uttar pradesh,1.882933538,1.867141779,2024,206.7581329,51.68953323,30.87313588
21,373,sundargarh,odisha,1.318357246,1.317192338,2024,989.1171875,76.0859375,30.69738566
10,223,supaul,bihar,1.322773414,1.257174859,2024,198.8106995,66.27023315,30.27210808
22,648,surajpur,chhattisgarh,0.782594314,0.788327887,2024,530.1219482,66.26524353,29.68197471
24,459,surat,gujarat,4.564079813,4.387294059,2024,227.9656982,56.99142456,30.84889603
24,460,surendranagar,gujarat,1.043041553,0.985805381,2024,444.3031006,40.39119096,33.43684823
22,389,surguja,chhattisgarh,0.91017902,0.858294878,2024,347.7935486,69.55870972,29.36057458
36,696,suryapet,telangana,1.318154071,1.225453804,2024,324.4564209,54.07607015,32.73234419
14,258,tamenglong,manipur,0.393712987,0.386052052,2024,402.9969177,80.59938354,25.47557831
24,641,tapi,gujarat,0.930711373,0.896611015,2024,360.3260498,60.05434163,31.23754011
3,609,tarn taran,punjab,2.344822395,2.290916902,2024,140.4369812,28.08739624,29.99495544
12,238,tawang,arunachal pradesh,0.398455881,0.378121109,2024,438.6469727,87.72939453,9.991655986
5,55,tehri garhwal,uttarakhand,0.839381289,0.870206751,2024,526.8910522,75.27015032,17.89646742
14,716,tengnoupal,manipur,0.464013766,0.460971721,2024,166.8423615,83.42118073,27.57415581
33,588,teni,tamil nadu,0.894637389,0.870619674,2024,176.3206482,58.7735494,29.14577692
33,733,tenkasi,tamil nadu,1.224343406,1.267296446,2024,168.5197449,56.17324829,31.23874512
27,497,thane,maharashtra,4.709264562,4.438044301,2024,591.5940552,98.5990092,30.43029785
33,586,thanjavur,tamil nadu,1.435457437,1.408178653,2024,284.8288879,56.96577759,32.86159406
32,565,thiruvananthapuram,kerala,2.845981647,2.661531254,2024,323.2424927,107.7474976,29.52693367
33,590,thiruvarur,tamil nadu,1.193635323,1.214577844,2024,119.5178223,59.75891113,31.71945468
14,259,thoubal,manipur,1.346441987,1.256403902,2024,64.52452087,64.52452087,26.02452469
23,434,tikamgarh,madhya pradesh,0.94815802,0.902221478,2024,428.8059387,61.25799125,30.99933879
18,302,tinsukia,assam,1.717580943,1.874353461,2024,648.8259277,108.1376546,27.6080889
12,239,tirap,arunachal pradesh,0.458771115,0.429693644,2024,119.4252014,119.4252014,24.81966291
33,591,tiruchirapalli,tamil nadu,1.905237338,1.816553947,2024,286.957489,47.82624817,32.79965389
33,592,tirunelveli,tamil nadu,1.617438432,1.633264415,2024,333.4980469,55.58300781,31.41164653
33,732,tiruppattur,tamil nadu,1.421031678,1.31393144,2024,161.893631,53.96454366,31.27601793
33,634,tiruppur,tamil nadu,1.985568432,1.901891575,2024,374.5786133,46.82232666,30.94713593
33,589,tiruvallur,tamil nadu,3.783333017,3.488518728,2024,157.5286255,52.50954183,32.27684784
33,593,tiruvannamalai,tamil nadu,1.130576526,1.101573441,2024,373.994812,53.42783029,31.97059801
8,116,tonk,rajasthan,0.817698518,0.783287759,2024,455.7518921,45.57518921,31.69846889
32,566,trissur,kerala,1.687314132,1.453732609,2024,263.0982361,131.549118,29.58264414
13,249,tuensang,nagaland,0.41601467,0.409523991,2024,331.8449402,110.6149801,22.50311957
29,548,tumakuru,karnataka,1.298841336,1.233792063,2024,649.90625,54.15885417,30.04941533
33,594,tuticorin,tamil nadu,1.455173194,1.481996937,2024,410.4959717,51.31199646,31.96814982
8,117,udaipur,rajasthan,1.111536303,1.076817047,2024,566.3114624,33.31243896,30.52443375
18,617,udalguri,assam,0.719382853,0.714819756,2024,350.3041687,116.7680562,26.83341841
5,56,udham singh nagar,uttarakhand,2.967351878,2.900635312,2024,271.3978882,54.27957764,28.66462708
1,14,udhampur,jammu & kashmir,1.033150662,1.066985358,2024,200.7780151,66.92600505,21.12735596
29,549,udupi,karnataka,0.783766536,0.726498691,2024,817.0126343,163.4025269,28.80186244
23,435,ujjain,madhya pradesh,1.440795788,1.394745481,2024,361.8129272,51.68756104,30.40431615
14,260,ukhrul,manipur,0.429948298,0.421807841,2024,240.4896088,80.16320292,23.55014593
23,436,umaria,madhya pradesh,0.691262983,0.691091388,2024,491.9024353,61.48780441,30.13797433
2,26,una,himachal pradesh,1.216949593,1.2570741,2024,109.6777649,54.83888245,27.99186925
9,186,unnao,uttar pradesh,1.476317212,1.456113991,2024,286.8171997,47.80286662,30.93139648
16,655,unokoti,tripura,0.929708359,0.922025826,2024,88.85574341,88.85574341,29.6182373
12,240,upper siang,arunachal pradesh,0.316615753,0.303990134,2024,1748.2229,194.2469889,15.39012364
12,241,upper subansiri,arunachal pradesh,0.325934906,0.310375832,2024,981.5114746,122.6889343,14.73078265
27,488,usmanabad,maharashtra,0.940073106,0.869512202,2024,759.9319458,63.32766215,31.58799943
22,381,uttar bastar kanker,chhattisgarh,0.548352753,0.548373724,2024,579.0604858,64.34005398,31.02707636
19,311,uttar dinajpur,west bengal,1.383281685,1.314306285,2024,411.7113342,82.34226685,29.82911054
29,550,uttara kannada,karnataka,0.537160432,0.497570501,2024,1469.700317,113.0538706,28.80053946
5,57,uttarkashi,uttarakhand,0.499171234,0.504173143,2024,744.9000244,62.07500203,8.660006104
24,461,vadodara,gujarat,3.842620194,3.721483276,2024,371.5421753,61.92369588,32.47547404
10,224,vaishali,bihar,2.318676302,2.22884382,2024,188.4704895,47.11762238,30.75103149
24,462,valsad,gujarat,2.038335093,1.9298291,2024,273.1171875,68.27929688,30.01789739
9,187,varanasi,uttar pradesh,5.423874975,5.180405763,2024,165.9932098,41.49830246,31.10033417
33,595,vellore,tamil nadu,1.686976343,1.643869534,2024,191.6506195,47.91265488,31.56765747
23,437,vidisha,madhya pradesh,0.818006062,0.811265617,2024,576.0532227,57.60532227,30.53069747
29,530,vijayapura,karnataka,0.961507974,0.862233903,2024,868.6121216,62.04372297,32.24562073
36,698,vikarabad,telangana,1.197165083,1.069548163,2024,344.6546021,68.93092041,30.77266947
33,596,villupuram,tamil nadu,1.491384572,1.450209371,2024,354.2592163,59.04320272,31.66298676
33,597,virudhunagar,tamil nadu,1.312599797,1.319301709,2024,285.4011841,57.08023682,32.89491781
28,520,visakhapatnam,andhra pradesh,1.288207403,1.255140967,2024,1158.356445,72.39727783,29.63258743
28,521,vizianagaram,andhra pradesh,0.813559813,0.778516539,2024,507.6993103,63.46241379,30.62805731
36,693,wanaparthy,telangana,1.231018034,1.082076126,2024,141.1990051,47.06633504,32.14855279
36,522,warangal (rural),telangana,1.234327377,1.122018068,2024,164.6003876,54.86679586,32.26016846
36,686,warangal (urban),telangana,2.583489512,2.365800039,2024,112.5716095,56.28580475,32.20747811
27,498,wardha,maharashtra,1.039179909,0.919361814,2024,409.3036194,58.47194563,32.02641027
27,499,washim,maharashtra,0.883026931,0.788449125,2024,338.3879395,56.39798991,31.5472819
32,567,wayanad,kerala,0.698479928,0.638236756,2024,199.1669159,99.58345795,27.31555367
11,228,west,delhi,35.29656112,34.79835966,2024,371.4390259,185.7195129,16.93245443
7,85,west,sikkim,0.495422876,0.466120477,2024,37.77481842,37.77481842,30.3515625
17,278,west garo hills,meghalaya,0.648733312,0.647373801,2024,452.7389832,113.1847458,28.77827037
28,523,west godavari,andhra pradesh,1.116049605,1.060852021,2024,752.9535522,68.45032293,31.99271139
17,275,west jaintia hills,meghalaya,0.56055525,0.562062349,2024,493.7243652,164.5747884,25.39223056
12,242,west kameng,arunachal pradesh,0.408091327,0.398601669,2024,1244.414063,177.7734375,16.57113865
18,710,west karbi anglong,assam,0.490690863,0.496440076,2024,774.0124512,129.0020752,27.60169289
17,279,west khasi hills,meghalaya,0.465585581,0.453093702,2024,1014.670166,169.1116943,25.21609243
23,414,west nimar,madhya pradesh,0.826746557,0.782758726,2024,617.3309326,61.73309326,31.34915771
12,243,west siang,arunachal pradesh,0.409162893,0.381483685,2024,158.5631561,158.5631561,21.71444511
20,343,west singhbhum,jharkhand,0.829963662,0.844648287,2024,422.3951111,52.79938889,30.0998477
16,272,west tripura,tripura,2.327024424,2.306306298,2024,180.477478,90.23873901,29.84992981
13,250,wokha,nagaland,0.570544486,0.571266498,2024,241.0726624,80.35755412,26.18129839
28,504,y s r kadapa,andhra pradesh,0.719040146,0.689780533,2024,768.5262451,34.93301114,33.46221401
36,697,yadadri bhuvanagiri,telangana,1.577318853,1.519129948,2024,104.0406342,52.02031708,31.74538715
29,635,yadgir,karnataka,0.832308785,0.745493351,2024,349.6903687,58.28172811,32.06666395
6,76,yamunanagar,haryana,2.401553789,2.392370883,2024,154.8889923,51.6296641,28.66796494
34,601,yanam,puducherry,9.965900026,9.725668259,2024,64.07652283,64.07652283,30.13870049
27,500,yavatmal,maharashtra,0.880123513,0.787659502,2024,1185.449951,59.27249756,32.1462911
13,251,zunheboto,nagaland,0.509772284,0.515051578,2024,219.8623352,109.9311676,24.07426283
