state_district_census11_code,state,district,perceived,imd_flood_count,assessed,gap,FlowAcc_sum,mean_monthly_avg_rd_MD,precip_sum_mm,mean_tmax,highersecondaryabove_district,vulnerability_district,Tone_Avg,flood_news_count,fear_share,ntl_mean,population
9191,Uttar Pradesh,Azamgarh,64.9933914831989,27.0,42.857142857142854,-22.13624862605605,29867104.70980396,1.994307639,279.6087341,30.99756329,0.1410287110032388,0.1252079097368471,-4.037590505,2.0,0.180681818,1.953613076006541,2557772.0
9192,Uttar Pradesh,Mau,75.5515788648428,32.0,50.79365079365079,-24.757928071192005,24040162.274509773,2.685262624,185.9979095,31.04507637,0.6424920774553566,0.0648272835237758,,,,2.604507525867504,1220820.0
9193,Uttar Pradesh,Ballia,71.276639313199,49.0,77.77777777777777,6.501138464578773,323352033.6509798,1.847413408,206.616745,30.92623901,0.6754930093509273,0.5151784573721006,-5.759162304,1.0,0.175925926,1.816785346753756,1852100.0
9194,Uttar Pradesh,Jaunpur,68.8760041357929,33.0,52.38095238095238,-16.495051754840517,34014782.172549024,2.210868718,172.0826874,31.10132708,0.3661471958449255,0.6457350251792979,,,,2.079328505739344,2491901.0
9195,Uttar Pradesh,Ghazipur,65.5064052199409,36.0,57.142857142857146,-8.363548077083756,475334941.1686274,1.920734639,223.9277649,31.05975124,,,-8.839563863,2.0,0.1513002365,1.8617711082279425,2014980.0
9196,Uttar Pradesh,Chandauli,64.4963353305213,38.0,60.317460317460316,-4.178875013060988,150284545.25490195,1.918718668,199.8178864,30.77414551,0.4347130966742325,-0.8161955988788456,-4.485488127,1.0,0.333333333,1.821194191934899,1113648.0
9197,Uttar Pradesh,Varanasi,71.9021228636155,32.0,50.79365079365079,-21.108472069964712,207479328.18431365,5.423874975,165.9932098,31.10033417,1.2067177131885456,-0.8161955988788456,-2.6174015004444446,18.0,0.2004632758888889,5.180405762650258,2186800.0
9198,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),78.0366274441171,26.0,41.26984126984127,-36.76678617427583,171085001.68235302,3.146252646,97.48456573,31.1912384,,,0.0,1.0,0.125,2.8684174702906478,866685.0
9199,Uttar Pradesh,Mirzapur,71.8086850855541,36.0,57.142857142857146,-14.665827942696957,451577016.6274507,1.58308933,207.9040985,30.93673028,0.093070934468847,-0.1404110015813801,-2.892561983,1.0,0.186440678,1.4927969857154224,1404310.0
9200,Uttar Pradesh,Sonbhadra,72.8754918034073,40.0,63.492063492063494,-9.383428311343806,56024740.56078421,1.173944396,502.3017883,30.47591824,-0.3429118613626414,-0.8161955988788456,,,,1.1140024476601067,1027002.0
9201,Uttar Pradesh,Etah,67.6360135720817,42.0,66.66666666666667,-0.9693469054150228,5431704.062745107,1.431440011,216.5084839,30.53039042,0.0375503285458185,0.1800830486274448,,,,1.4071947108111078,980179.0
9202,Uttar Pradesh,Kanshiram Nagar,65.03509243384,38.0,60.317460317460316,-4.71763211637969,22586670.674509883,1.068446794,142.296051,30.29851074,,,,,,1.0526097211209806,769491.0
10203,Bihar,Pashchim Champaran,76.338042915388,33.0,52.38095238095238,-23.957090534435622,36256420.55686277,0.972200158,534.335083,30.10891544,,,,,,0.9885064211298172,2071029.0
10204,Bihar,Purba Champaran,64.6053320926644,58.0,92.06349206349206,27.458159970827666,23767836.6431373,1.623990745,336.3728333,30.72168908,,,,,,1.557112051255293,2666464.0
10205,Bihar,Sheohar,57.7914640731528,28.0,44.44444444444444,-13.34701962870836,1447345.9960784316,1.510320024,56.77293015,30.6854187,-1.3687466415796683,1.379979433495074,-1.911468813,1.0,0.126582278,1.451493948367795,348247.0
10206,Bihar,Sitamarhi,68.0998871240106,39.0,61.904761904761905,-6.195125219248702,2929370.160784317,1.584979127,175.4202881,30.66899278,-1.2158966725060762,2.0,-3.206101295333333,3.0,0.359986505,1.5398453108683372,1799482.0
10207,Bihar,Madhubani,53.8270875021605,39.0,61.904761904761905,8.077674402601403,8524773.533333339,1.618710947,273.2661743,30.44644601,-0.8609894212493655,0.759974659077413,-2.231160114333333,3.0,0.1858847886666666,1.5576863375813592,2440798.0
10208,Bihar,Supaul,81.3227559535034,42.0,66.66666666666667,-14.656089286836732,32017892.098039232,1.322773414,198.8106995,30.27210808,-1.229352839502681,-0.8161955988788456,-2.456499488,1.0,0.172043011,1.257174858981578,1173435.0
10209,Bihar,Araria,75.1310216536437,30.0,47.61904761904762,-27.51197403459608,2237551.462745097,1.177265261,286.2587891,30.07146962,-1.3847976359075933,2.0,-4.357707169399999,5.0,0.2355992794,1.138329816931683,1443795.0
10210,Bihar,Kishanganj,65.943348853762,44.0,69.84126984126983,3.897920987507831,3408649.109803928,1.269496623,190.4620056,29.87527466,-1.5196496405409163,1.1870355732988098,-6.142215569,2.0,0.2375,1.2232950263387423,855713.0
10211,Bihar,Purnia,80.7973889812898,48.0,76.19047619047619,-4.60691279081361,10121419.47843137,1.481416886,202.9818726,30.11834106,-1.213168553996294,2.0,-5.733953812333333,3.0,0.276067123,1.412366402474114,1664875.0
10212,Bihar,Katihar,73.6820434735831,28.0,44.44444444444444,-29.23759902913865,553149085.2549018,1.262604063,299.3594971,29.98578644,-1.2593765591317154,0.3927986330762391,,,,1.1903695190048476,1590028.0
10213,Bihar,Madhepura,73.8229102815065,30.0,47.61904761904762,-26.203862662458874,9654696.501960786,1.489565599,259.7547913,30.24825096,-1.0456851884416372,2.0,,,,1.422966518494743,1048643.0
10214,Bihar,Saharsa,66.1891122320095,28.0,44.44444444444444,-21.744667787565064,45417326.61568628,1.59728841,176.8014374,30.36991692,-0.8786419402809075,1.1103677641324805,-2.2808657715,2.0,0.2866666665,1.5314651843031497,1000613.0
10215,Bihar,Darbhanga,74.4824159899266,32.0,50.79365079365079,-23.688765196275803,9246242.2,2.017737006,209.7098083,30.55991211,-0.897296106053751,2.0,-5.736417879,2.0,0.264673913,1.949091853803171,2123564.0
10216,Bihar,Muzaffarpur,47.0562308474417,38.0,60.317460317460316,13.26122947001862,22269341.60392152,2.121712575,192.4364624,30.79580383,-0.6732194784703782,1.1056574542882742,,,,2.053721991003606,2675827.0
10217,Bihar,Gopalganj,71.6464525799752,36.0,57.142857142857146,-14.503595437118058,19464803.63137256,1.653480796,242.753479,30.93440108,-0.9487718680669174,1.031368472792069,,,,1.6201063353621452,1369125.0
10218,Bihar,Siwan,67.469294675979,55.0,87.3015873015873,19.832292625608304,27584082.39607843,1.602927886,168.4888763,30.91521835,-0.8001306933680633,-0.2017420598146143,-4.556828004,2.0,0.283514493,1.5434957547951929,1821730.0
10219,Bihar,Saran,72.1504593701972,44.0,69.84126984126983,-2.3091895289273623,565316657.3686272,2.005747011,239.9782715,30.83948975,-0.5756414291567359,0.6559326717958751,,,,1.9204014295006104,2147776.0
10220,Bihar,Vaishali,51.5493742062296,38.0,60.317460317460316,8.768086111230716,354617684.2901964,2.318676302,188.4704895,30.75103149,-0.6396948803611447,1.1020752491565555,-3.836930456,1.0,0.137931034,2.228843819999818,1906873.0
10221,Bihar,Samastipur,60.4435238808435,46.0,73.01587301587301,12.572349135029512,170192407.7372549,1.849834366,189.5785217,30.60415904,-0.8290333166397822,1.7440274805554512,,,,1.7846320208843724,2283312.0
10222,Bihar,Begusarai,74.3004113325214,31.0,49.20634920634921,-25.094062126172197,409110940.66274494,2.787499597,94.06567383,30.43317261,-0.6304407090373411,0.2295059056433445,,,,2.765039331877041,1595490.0
10223,Bihar,Khagaria,75.4165387096114,62.0,98.41269841269842,22.996159703087017,79152756.60784315,1.315656031,112.0278931,30.27267075,-0.9913110541658554,2.0,-0.330033003,1.0,0.105263158,1.283891606360095,861275.0
10224,Bihar,Bhagalpur,67.362304145917,42.0,66.66666666666667,-0.6956374792503226,656290813.5803916,1.862561916,168.8745422,30.0485063,-0.3118597328513325,0.8850465126799446,-2.425097838,2.0,0.21969697,1.7574393017002228,1662012.0
10225,Bihar,Banka,70.0520240091033,30.0,47.61904761904762,-22.432976390055686,1328979.4549019602,1.012209661,214.6699371,30.01660989,-1.1345599842369731,2.0,,,,0.9762387649816248,1123882.0
10226,Bihar,Munger,82.55534138687,54.0,85.71428571428571,3.1589443274157105,518002273.8196077,1.609077379,112.0134583,30.14439174,0.0208443618959562,0.6760487102771447,,,,1.5651567122847028,777663.0
10227,Bihar,Lakhisarai,78.6182015632231,36.0,57.142857142857146,-21.47534442036595,14732011.705882365,1.48446452,146.6078491,30.25974121,-0.7611734153852228,-0.7940307046263357,-3.970223325,1.0,0.075,1.476491641915158,538002.0
10228,Bihar,Sheikhpura,67.4635054024242,41.0,65.07936507936508,-2.3841403230591283,1913870.62745098,1.869997717,41.41628647,30.59094493,-0.7473169714770053,-0.8161955988788456,,,,1.854194832468814,338723.0
10229,Bihar,Nalanda,69.3839134629745,53.0,84.12698412698413,14.743070664009622,3032785.003921573,2.0896473,87.86750793,30.71239319,-0.3284164100964784,-0.07761003172083,1.09223301,1.0,0.128571429,2.0134460416941558,1587084.0
10230,Bihar,Patna,65.4562844989024,53.0,84.12698412698413,18.67069962808172,329118886.0666665,4.163575194,139.1079254,30.76846313,0.7500686762950926,1.2806343972606908,-2.430774299142857,7.0,0.158788677,4.0561666279996125,3383358.0
10231,Bihar,Bhojpur,68.2621371455657,44.0,69.84126984126983,1.579132695704132,115244811.7568627,1.955232289,150.9510193,30.9597168,-0.3892619589023572,-0.2034998806169664,-5.4286605523333336,6.0,0.2090876113333333,1.9017295384041235,1526185.0
10232,Bihar,Buxar,68.6830389472448,42.0,66.66666666666667,-2.016372280578125,183478129.84313732,1.696610267,112.9094391,31.02227444,-0.4085039133777314,-0.7074514298161388,,,,1.6420318758466903,944278.0
10233,Bihar,Kaimur (Bhabua),63.6776606772763,29.0,46.03174603174603,-17.64591464553027,3747081.2,1.031603089,325.8189697,30.6896198,,,,,,1.0052774764616847,869164.0
10234,Bihar,Rohtas,67.929338415771,40.0,63.492063492063494,-4.4372749237075055,51692128.92941183,1.402521439,271.6096497,30.80193278,-0.0562938039854421,1.022889262026334,,,,1.3122750870155957,1644470.0
10235,Bihar,Aurangabad,69.7163914292598,37.0,58.73015873015873,-10.986232699101073,24123304.96078432,1.528354459,161.2309113,30.9023604,-0.4760044424964215,1.0419355360798157,,,,1.3745321445853802,1381027.0
10236,Bihar,Gaya,64.5131205479795,57.0,90.47619047619048,25.963069928210984,5034497.341176467,1.674182759,506.2136841,30.69623947,-0.7116466997385846,-0.4657887706505302,,,,1.6329667050762844,2318655.0
10237,Bihar,Nawada,79.0281323439716,36.0,57.142857142857146,-21.88527520111446,1853404.8078431385,1.371435873,159.9819641,30.3715959,-0.8763270133483293,-0.8161955988788456,,,,1.3650087791359318,1201574.0
10238,Bihar,Jamui,66.0066401090977,37.0,58.73015873015873,-7.276481378938975,1071701.0784313728,1.019421455,209.6459961,29.99831449,-1.234100284488726,-0.8161955988788456,0.523560209,1.0,0.125,1.0187742109674247,965986.0
10239,Bihar,Jehanabad,61.9051885374574,27.0,42.857142857142854,-19.048045680314544,2387163.8784313747,2.26484971,48.58327484,31.02685547,,,,,,2.1347281367073148,621816.0
10240,Bihar,Arwal,66.8118874581708,40.0,63.492063492063494,-3.3198239661073075,11863827.917647053,1.547560054,49.58879852,31.11027718,-0.5301741809024328,-0.8161955988788456,,,,1.4569468708870743,382269.0
11241,Sikkim,North District,85.7597010402396,15.0,23.80952380952381,-61.950177230715795,2967601.5725490185,18.1758138,1083.772827,5.0513978,,,,,,0.37653526061437,28569.0
11242,Sikkim,West District,57.3260429794307,5.0,7.936507936507937,-49.389535042922766,563833.9137254906,35.29656112,371.4390259,16.93245443,,,,,,0.4661204771332012,85288.0
11243,Sikkim,South District,66.2737056494774,7.0,11.11111111111111,-55.16259453836629,2230724.807843137,0.743920026,193.2966919,18.8345108,,,,,,0.6864815978651275,94877.0
11244,Sikkim,East District,68.3111833105013,29.0,46.03174603174603,-22.279437278755275,316145.5490196077,47.31769944,371.2247314,15.60231323,,,,,,0.706031830649954,194740.0
12245,Arunachal Pradesh,Tawang,56.7238969315796,26.0,41.26984126984127,-15.45405566173833,3547989.211764708,0.398455881,438.6469727,9.991655986,-0.558521862817321,-0.8161955988788456,,,,0.3781211094067876,33567.0
12246,Arunachal Pradesh,West Kameng,54.402212460416,24.0,38.095238095238095,-16.306974365177908,4621369.560784316,0.408091327,1244.414063,16.57113865,-0.0131969403092166,-0.8161955988788456,,,,0.3986016687554967,52649.0
12247,Arunachal Pradesh,East Kameng,54.3970290978982,10.5,16.666666666666668,-37.730362431231526,3752870.703921569,0.381216116,1091.1195295,18.57542768,-0.718540046603585,-0.8161955988788456,,,,0.37642446508993666,79216.0
12248,Arunachal Pradesh,Papum Pare,87.4044011062898,23.0,36.507936507936506,-50.89646459835329,1501629.7098039223,0.676716756,1118.15625,22.20805795,,,,,,0.6776061152532271,102325.0
12249,Arunachal Pradesh,Upper Subansiri,53.1756211655188,20.0,31.746031746031747,-21.42958941948705,26588732.23137254,0.325934906,981.5114746,14.73078265,-0.2181988580785198,-0.8161955988788456,,,,0.3103758324050087,45937.0
12250,Arunachal Pradesh,West Siang,65.5751537970006,8.8,13.96825396825397,-51.60689982874662,38639875.4454902,0.37146213980000004,426.27439880000003,21.146446251999997,-0.2018264076769015,1.5842074943847044,-3.719008264,1.0,0.142857143,0.35025990524795914,331095.0
12251,Arunachal Pradesh,East Siang,58.3776911928668,23.0,36.507936507936506,-21.869754684930292,144471277.21960783,0.497159507,410.7947693,26.00037956,0.2207809998822053,1.313937095518208,-4.807692308,1.0,0.2,0.4810563500420849,59756.0
12252,Arunachal Pradesh,Upper Siang,47.0577912440331,33.0,52.38095238095238,5.323161136919282,386896010.9333331,0.316615753,1748.2229,15.39012364,-0.7184997167407255,0.6292515866048697,,,,0.3039901342096209,21137.0
12253,Arunachal Pradesh,Changlang,51.5544140574682,6.0,9.523809523809524,-42.030604533658675,3618108.1450980394,0.397399345,1081.605957,21.74996803,-1.079029076532036,-0.8161955988788456,,,,0.4128501119442425,84078.0
12254,Arunachal Pradesh,Tirap,46.9440366046281,27.0,42.85714285714286,-4.086893747485245,335882.4764705883,0.431351861,168.8626175,24.761799265,-1.1751401444816214,-0.8161955988788456,,,,0.41147465852957366,122826.0
12255,Arunachal Pradesh,Lower Subansiri,53.0862234685507,27.5,43.65079365079365,-9.435429817757047,6091796.833333344,0.43344122949999997,379.9548645,21.340505569999998,0.8504265023161859,-0.8161955988788456,-3.545051699,1.0,0.259259259,0.4186488345961138,97468.0
12256,Arunachal Pradesh,Kurung Kumey,54.1521505819997,24.0,38.095238095238095,-16.056912486761604,2231855.907843136,0.3256521885,794.66061425,15.773609324999999,-1.1083455703639735,-0.8161955988788456,,,,0.30751048948319437,90668.0
12257,Arunachal Pradesh,Dibang Valley,39.8545132147719,21.0,33.333333333333336,-6.521179881438563,8877984.199999994,0.323143346,2331.987061,10.53312029,-0.2198725275035255,-0.8161955988788456,-2.674897119,1.0,0.184210526,0.306153258852066,4881.0
12258,Arunachal Pradesh,Lower Dibang Valley,53.0898177161557,21.0,33.333333333333336,-19.756484382822364,7987328.933333338,0.385818684,828.8591919,19.90594013,-0.3787505805614449,-0.8161955988788456,,,,0.3727007119719727,31275.0
12259,Arunachal Pradesh,Lohit,57.7131526469896,20.0,31.746031746031747,-25.967120900957852,10065722.55098039,0.4731758585,327.40081025,23.527038575,-0.7388210147023343,-0.8161955988788456,-6.65497449,2.0,0.253623188,0.4564216276183923,166510.0
12260,Arunachal Pradesh,Anjaw,55.3365101959815,29.0,46.03174603174603,-9.304764164235465,23448451.61568629,0.317809597,1323.864136,12.54131622,-0.8028652973687699,-0.8161955988788456,,,,0.3052031538004402,12001.0
13261,Nagaland,Mon,63.2570979229994,1.0,1.5873015873015872,-61.66979633569781,1058333.196078431,0.457980861,231.9333649,24.88485163,-1.7631732771639188,-0.8161955988788456,,,,0.4428530762412965,136538.0
13262,Nagaland,Mokokchung,61.782166861521,1.0,1.5873015873015872,-60.19486527421941,499043.2823529406,0.502167468,113.9167175,26.07466316,-0.1451380110441777,-0.8161955988788456,,,,0.4800346783405521,127375.0
13263,Nagaland,Zunheboto,54.4218174446434,1.0,1.5873015873015872,-52.83451585734181,766468.7490196078,0.509772284,219.8623352,24.07426283,-0.3004405315329031,-0.8161955988788456,,,,0.5150515781239954,81133.0
13264,Nagaland,Wokha,53.9581000875634,1.0,1.5873015873015872,-52.37079850026181,2042839.549019608,0.570544486,241.0726624,26.18129839,-0.0407112478100402,-0.8161955988788456,,,,0.5712664978416683,101700.0
13265,Nagaland,Dimapur,67.4899998266885,0.0,0.0,-67.4899998266885,609281.3921568624,1.63031849,101.4050522,26.64300791,0.9467570091382366,0.152671207282395,,,,1.7496876456604908,235105.0
13266,Nagaland,Phek,51.8414713910701,1.0,1.5873015873015872,-50.25416980376851,2106235.1803921554,0.424604505,339.168457,23.47126552,-0.3758317947288731,-0.8161955988788456,,,,0.4170634383056044,90259.0
13267,Nagaland,Tuensang,55.2923062779346,1.0,1.5873015873015872,-53.70500469063301,613532.7803921567,0.41601467,331.8449402,22.50311957,-1.1879994271188428,-0.8161955988788456,-8.25,1.0,0.231884058,0.4095239913939085,103435.0
13268,Nagaland,Longleng,59.5136866796209,1.0,1.5873015873015872,-57.926385092319315,785011.9254901952,0.467617854,218.1281128,23.87236328,-1.220818000960674,-0.8161955988788456,,,,0.4511592474749739,27756.0
13269,Nagaland,Kiphire,54.0977847051315,1.0,1.5873015873015872,-52.510483117829914,2000995.5686274504,0.430706528,189.2529449,22.95656586,-1.2835107668014984,0.6295823525512045,,,,0.4281986194179358,37131.0
13270,Nagaland,Kohima,52.0642178081561,0.0,0.0,-52.0642178081561,262172.81960784324,0.680893386,315.9499512,24.57198334,1.2639446793242848,-0.8161955988788456,-6.71641791,1.0,0.421052632,0.71576975913126,163262.0
13271,Nagaland,Peren,62.9396140208305,1.0,1.5873015873015872,-61.35231243352891,1033426.54117647,0.432444905,194.6290894,25.81543477,,,,,,0.4368439540262608,52681.0
14272,Manipur,Senapati,53.639766197641,1.0,1.5873015873015872,-52.05246461033941,524143.41764705826,0.509013595,213.72776795,23.896722644999997,0.1051896622811907,-0.8161955988788456,-3.447653846666667,3.0,0.1644444443333333,0.49748428731765815,573722.0
14273,Manipur,Tamenglong,51.6317218898415,1.0,1.5873015873015872,-50.04442030253991,3347319.7568627438,0.39740175,245.77398298999998,26.133187614999997,-0.2806684171323039,-0.8161955988788456,-2.425876011,1.0,0.2,0.388798654728984,171504.0
14274,Manipur,Churachandpur,56.151180621534,1.0,1.5873015873015872,-54.563879034232414,5480538.013725489,0.41966898799999997,246.664093,26.62136078,-0.2162676581814459,-0.8161955988788456,,,,0.4145739401064963,343462.0
14275,Manipur,Bishnupur,55.8237486324438,1.0,1.5873015873015872,-54.236447045142214,1655724.901960783,1.121078312,66.93112183,25.91211955,0.5485428440198351,0.8482875526507573,,,,1.0680138525161669,153347.0
14276,Manipur,Thoubal,62.3928000091632,1.0,1.5873015873015872,-60.805498421861614,423063.1019607843,1.1862414124999998,64.52452087,26.03786087,0.2768332939644776,0.4116450391179467,-4.347826087,1.0,0.260869565,1.1137442495280183,522480.0
14277,Manipur,Imphal West,85.5580215625718,1.0,1.5873015873015872,-83.97071997527021,490385.40784313774,2.121772633,63.33325958,25.36934408,2.0,0.1501572819939644,-5.036556374454546,11.0,0.2360794011818181,2.057922403342849,352310.0
14278,Manipur,Imphal East,70.5002869186502,1.0,1.5873015873015872,-68.91298533134862,1156036.8450980391,1.3138789960000001,82.20085144000001,26.65339915,1.306291080579346,2.0,,,,1.2440626065633706,593930.0
14279,Manipur,Ukhrul,51.7054452957125,1.0,1.5873015873015872,-50.11814370841091,788985.6333333338,0.405374522,252.41313935,24.99023715,0.8664370289751372,-0.8161955988788456,,,,0.401960640081817,221970.0
14280,Manipur,Chandel,57.0083471898381,1.0,1.5873015873015872,-55.42104560253651,1213704.2509803923,0.4356990455,163.98168185,27.16883246,0.0851454216015048,-0.4649105580484542,,,,0.4279584506831833,188562.0
15281,Mizoram,Mamit,65.3067698385453,1.0,1.5873015873015872,-63.71946825124372,1853878.513725489,0.400089966,261.2623901,28.76763681,-1.0576345249274568,-0.8161955988788456,,,,0.3775706313111984,49884.0
15282,Mizoram,Kolasib,69.0885504859289,1.0,1.5873015873015872,-67.50124889862732,1216922.1647058823,0.430836135,172.4974365,28.74874224,-0.6522589839790587,-0.8161955988788456,,,,0.4080464356534837,50866.0
15283,Mizoram,Aizawl,57.525655446919,1.0,1.5873015873015872,-55.93835385961741,4217492.196078432,0.501712022,526.8280029,27.56618827,0.8654503432044353,-0.8161955988788456,-4.249429224,2.0,0.239010989,0.4782848659551241,263313.0
15284,Mizoram,Champhai,53.5222666920735,1.0,1.5873015873015872,-51.93496510477191,2184348.7490196098,0.412468948,267.6916504,25.47941589,-0.7782131357794918,-0.8161955988788456,,,,0.3916584020620383,74823.0
15285,Mizoram,Serchhip,53.9614675466442,1.0,1.5873015873015872,-52.37416595934261,886751.5058823524,0.427156569,179.8628845,26.54039001,-0.3593296269757157,-0.8161955988788456,,,,0.4039673915337392,40333.0
15286,Mizoram,Lunglei,54.0209479408864,1.0,1.5873015873015872,-52.43364635358481,9731778.63529412,0.40201496,542.348938,28.0343233,-0.4998190406939359,-0.8161955988788456,,,,0.3843449745383686,97586.0
15287,Mizoram,Lawngtlai,46.3607644745281,1.0,1.5873015873015872,-44.77346288722651,6825274.607843129,0.403815809,247.4216614,28.63443228,-0.9322078708959106,-0.8161955988788456,,,,0.4153238477469206,65045.0
15288,Mizoram,Saiha,48.517328825425,1.0,1.5873015873015872,-46.93002723812341,7517010.325490201,0.389222596,287.4391479,27.5025692,-0.1872779824447917,-0.8161955988788456,,,,0.3744588912351489,32311.0
16289,Tripura,West Tripura,71.9815086210932,1.0,1.5873015873015872,-70.39420703379162,377945.211764706,1.4605597750000001,184.69750975333332,29.874744160000002,0.2421357303830847,0.9297524488501684,-3.6602554955,2.0,0.2388888885,1.4309189790853694,3584352.0
16290,Tripura,South Tripura,81.5007610163103,1.0,1.5873015873015872,-79.91345942900873,647003.2450980393,0.82652635,181.881057715,29.958710535,-0.4262070643807447,-0.8161955988788456,-2.5183495179333333,5.5,0.2360139008833333,0.7650045928010026,1146766.0
16291,Tripura,Dhalai,72.9745310119555,1.0,1.5873015873015872,-71.38722942465392,574835.4235294112,0.597852395,160.4610291,29.52000427,-0.8484569263872619,-0.8161955988788456,-2.280203526,2.0,0.206060606,0.5739164001293414,233896.0
16292,Tripura,North Tripura,78.2618104114428,1.0,1.5873015873015872,-76.67450882414121,577820.9529411764,0.8198035785,173.703613305,29.56438729,-0.5860108993639412,-0.0638508600066944,,,,0.8025154945865431,880726.0
17293,Meghalaya,West Garo Hills,78.509217495896,8.0,12.6984126984127,-65.8108047974833,336369.66470588255,0.7729504555,267.863876365,28.912328545,-0.96740536328671,-0.8161955988788456,-1.5819402916666665,3.0,0.2864309603333333,0.7674745328326555,710688.0
17294,Meghalaya,East Garo Hills,67.1106002860277,1.0,1.5873015873015872,-65.52329869872612,326082.9529411768,0.661862535,198.22853855,27.817854744999998,-1.4491208482366984,-0.8161955988788456,,,,0.6658135612789104,343130.0
17295,Meghalaya,South Garo Hills,62.1787213297629,1.0,1.5873015873015872,-60.59141974246131,1234452.7450980383,0.542472603,385.8968506,27.81495013,-1.468223394972041,-0.8161955988788456,,,,0.5210964696852782,75402.0
17296,Meghalaya,West Khasi Hills,63.6411906576431,33.5,50.79365079365079,-12.847539863992306,1089030.8372549026,0.4691766365,673.02275085,25.305472055,-1.2253028174299616,-0.8161955988788456,,,,0.45670591755884793,364820.0
17297,Meghalaya,Ribhoi,68.8719942263451,1.0,1.5873015873015872,-67.28469263904351,1089038.376470588,0.823194564,148.520874,20.91786533,-1.1382766964503628,-0.8161955988788456,,,,0.6913912103825777,131271.0
17298,Meghalaya,East Khasi Hills,80.108333814418,1.0,1.5873015873015872,-78.52103222711642,734025.231372549,0.900712606,849.180481,24.60863749,0.7913709633521557,-0.8161955988788456,-7.284768212,1.0,0.283783784,0.909621343821924,476422.0
17299,Meghalaya,Jaintia Hills,59.9205301305875,1.0,1.5873015873015872,-58.33322854328591,585934.3823529417,0.6078129135,489.87136840000005,25.77777947,,,,,,0.5976534235267557,375820.0
18300,Assam,Kokrajhar,72.9488183451438,124.0,100.0,27.051181654856194,4417108.286274511,0.70186935,644.7349854,28.27280367,-0.5869583662665604,-0.8161955988788456,,,,0.666242284322246,530524.0
18301,Assam,Dhubri,74.599509006707,66.0,92.06349206349206,17.463983056785068,132245152.50392154,0.9389697459999999,304.97914505,29.30553182,-0.7465891698191183,2.0,-6.386589903291667,7.0,0.30000915366666664,0.9018023230283274,2162608.0
18302,Assam,Goalpara,61.0516245690453,112.0,100.0,38.9483754309547,197403934.42745137,0.903469852,574.9673462,29.20472145,-0.6822565747644905,2.0,-5.6904964405,6.0,0.3581365443333333,0.8772655705634533,582780.0
18303,Assam,Barpeta,55.4226643658297,1.0,1.5873015873015872,-53.83536277852811,330724649.2941176,0.749975748,695.0616455,28.97715149,-0.0132031731552227,1.755111244668887,-0.6564496773333334,3.0,0.1756432436666666,0.7334162312052651,981950.0
18304,Assam,Morigaon,65.3659958031372,76.0,100.0,34.634004196862804,86459082.33333334,0.776413853,268.3953247,28.89917864,,,,,,0.7448564532932417,547215.0
18305,Assam,Nagaon,56.5631522013778,78.5,100.0,43.4368477986222,24258838.537254877,0.9176867015,368.34968566500004,28.93528862,-0.5457927265371646,2.0,-4.54153244385,7.5,0.2417426034,0.9005414218987254,3302540.0
18306,Assam,Sonitpur,52.658991786678,83.5,97.61904761904762,44.96005583236962,272603057.42549026,0.7982791825,279.8884125,27.605276235,-0.4130175286267725,1.9009247891246144,-4.6812242615,2.0,0.237989653,0.7873711583088001,2382022.0
18307,Assam,Lakhimpur,58.7812508400784,59.0,93.65079365079364,34.869542810715245,53319549.04705873,0.637694459,650.1577148,27.32819693,0.7370622199515254,2.0,-2.444300318,4.0,0.241084839,0.6101503871396887,632248.0
18308,Assam,Dhemaji,50.4472414486563,69.0,100.0,49.5527585513437,100508666.5960784,0.577073913,469.9974976,27.20046125,0.8365492417428285,2.0,-6.261460733499999,6.0,0.2145533576666666,0.5553362986954775,407340.0
18309,Assam,Tinsukia,42.2997077966665,83.0,100.0,57.7002922033335,23229325.40784312,1.717580943,648.8259277,27.6080889,-0.3880690547677863,1.0884749986437148,-3.7944942161428576,7.0,0.2123031307142857,1.8743534605638312,835290.0
18310,Assam,Dibrugarh,70.4000987977645,110.0,100.0,29.5999012022355,339236054.6980394,1.672246331,461.681427,27.77883693,0.3630132167919039,2.0,-4.595357982166667,12.0,0.2579516318333333,1.81917421835558,869695.0
18311,Assam,Sivasagar,66.1407172998816,49.0,50.0,-16.1407172998816,2938806.07254902,1.092687391,172.16557695,28.08341508,,,,,,1.1336947715852443,1524768.0
18312,Assam,Jorhat,60.5372938342342,74.5,92.06349206349206,31.526198229257865,179125298.44509795,0.7348768035000001,154.959522235,28.369894625,0.8807693939059742,1.7250589158362406,-3.55745564025,4.0,0.20655035287499995,0.7295948164934121,1470268.0
18313,Assam,Golaghat,61.3456997035643,0.0,0.0,-61.3456997035643,144560217.94117668,1.416917725,552.9382935,27.8239212,-0.2964790314698897,2.0,-4.5653201905,4.0,0.26378700125,1.4632948600050677,684917.0
18314,Assam,Karbi Anglong,67.2544969929069,56.5,89.68253968253968,22.42804268963279,3938411.7254901975,0.50846327,1082.3669436,27.878994335,-0.8667430377737624,1.97925776175521,-4.52120964225,12.0,0.2644681370833333,0.5097296825854138,1110008.0
